Timestamp,X,Y,Z
15.294,-0.10534488,2.96881,8.408437
15.315,-0.1340753,2.9496565,9.730036
15.336,-0.40222588,2.8538885,11.262324
15.356,-0.50757074,2.834735,12.133814
15.377,-0.5746084,2.8921957,12.440272
15.398,-0.9576807,2.767697,12.277467
15.418,-2.0207062,3.5242648,11.626244
15.439,-1.8291701,3.5817258,11.329363
15.459,0.62249243,2.1643584,11.252748
15.48,0.6895301,1.532289,12.5264635
15.5,-0.40222588,1.043872,14.719552
15.521,-1.292869,1.292869,13.292608
15.542,-0.91937345,1.6567876,10.496181
15.562,-0.4309563,1.7238252,8.599973
15.583,-0.32561144,1.6472107,7.728483
15.603,-0.4309563,1.3311762,7.9583263
15.624,-0.41180268,1.2162545,8.130709
15.645,-0.20111294,1.1971009,7.5561004
15.666,-0.22984336,1.3790601,7.0964136
15.686,-0.2777274,1.4556746,6.885724
15.707,-0.63206923,1.6663644,6.8282633
15.727,-1.2449849,1.8100165,6.694188
15.751,-1.2737153,2.0015526,6.3206925
15.772,-1.0726024,2.2601264,6.1387334
15.793,-0.7661445,2.2409728,7.651869
15.814,-0.7661445
15.834,-0.60333884,1.7142484,10.773908
15.855,-0.6799533,1.541866,11.568783
15.875,-0.7661445,1.5610195,11.741165
15.896,-1.2162545
15.916,-1.4173675,0.7086837,13.129802
15.937,-1.3599066,0.5746084,13.551182
15.957,-1.3599066,1.5131354,12.488156
15.978,-0.6607997,1.9919758,10.697293
15.998,0.7086837,2.2218192,9.873688
16.019,1.1779473,2.1930888,10.295067
16.039,0.9672575,1.5801731,11.15698
16.06,-0.08619126,1.484405,11.405977
16.08,-0.79487497,1.5610195,10.6398325
16.1,-0.9864111,1.685518,9.423578
16.121,-0.4213795,1.5801731,8.111555
16.141,-0.038307227,1.5610195,7.5561004
16.162,-0.25857377,1.6950948,8.025364
16.182,-0.36391866,1.7621324,7.843405
16.202,-0.39264908,2.1739352,6.493075
16.223,-0.45968673,2.384625,5.7843914
16.243,-0.79487497,2.4899697,5.707777
16.264,-0.9959879,2.5187001,5.985504
16.284,-0.9959879,2.633622,6.655881
16.305,-0.6512229,2.7006595,7.4124484
16.325,-0.4309563,2.7964275,8.025364
16.345,-0.50757074,2.9496565,9.107543
16.366,-0.7565677,2.767697,10.141838
16.386,-1.0342951,2.4133554,12.08593
16.407,-1.1300632,2.2601264,13.254301
16.427,-1.3120226,2.4037786,13.206416
16.447,-1.8387469,3.6008794,11.501745
16.468,-1.2354081,3.6008794,10.898406
16.488,-0.17238252,2.087744,12.0093155
16.509,-0.6607997,1.4269443,14.374787
16.529,-1.283292,0.9672575,14.987702
16.55,-1.4939818,1.6089035,11.903971
16.57,-1.1204864,2.078167,9.3182335
16.59,-0.21068975,1.7908629,8.523358
16.611,-0.29688102,1.5801731,8.820239
16.632,-0.47884035,1.3503298,9.126697
16.652,-0.62249243,1.1779473,8.8777
